1.536834478	0.747747958	-0.331025839	2.245932817	1.225899935	0.076355696	0.260330021	-0.622798204	-0.567217588	0.796790361	-0.997598529	-0.411251783	-1.071052432	-1.002427340	-0.231561840	0.999345124	-0.217475876	-0.936539650	-0.534825981	-0.561183631	3.355991364	1.562923074	0.581195474	0.006554604	0.618952096	0.047073148	0.931259036	-0.667977691	0.734681368	0.098259561
1.440322399	0.889272213	-0.411813855	2.417203426	1.173094392	0.271027148	0.688514054	-0.919246852	-0.240577191	0.622847378	-0.695003867	0.054924190	-1.354869246	-0.859820127	-0.540909886	1.148377657	0.205716446	-0.938182354	-0.707957685	-0.561049044	3.604817629	1.549980164	0.686673045	-0.422602475	1.130177736	0.029372342	1.027692676	-1.042095661	0.727349281	-0.054915838
1.282498360	1.140516520	-0.534843922	2.379698992	1.054779053	0.213756979	0.632841170	-1.135095835	-0.044291526	0.540412426	-0.812397838	0.194855690	-1.130028367	-0.860319734	-0.219305754	0.900924981	0.351033866	-0.949170053	-0.583258450	-0.452097118	3.615865707	1.356316328	0.852798820	-0.445459664	1.272057772	0.118075944	0.899269223	-0.897237122	0.817542195	-0.223431945
-0.265174091	0.201153845	0.059161067	-0.675081730	-0.050956964	0.686791122	-1.128817439	-0.073030651	-1.445261359	0.044695407	-1.547952294	1.229371190	0.272695154	-0.560968757	-0.379011273	0.345369160	-0.775496066	-1.715035439	0.129449293	-0.290371418	1.837307572	1.469015241	0.599226117	0.787406504	1.404585838	-1.089331508	1.050798416	0.258945763	-0.196226820	0.406637430
0.255311966	0.296684444	0.405146509	0.050454512	0.412766933	0.555732429	-0.777455330	-0.304870486	-1.295390725	0.403098822	-1.246814132	0.736773789	-0.097356647	-0.505092800	-0.330781698	0.942730844	-0.703962684	-1.354259253	-0.020822592	-0.323107690	2.495446205	1.629946113	0.353554577	0.504032016	1.316837311	-0.776636720	0.970047474	-0.057320178	0.044471353	0.528805912
0.225674689	-0.004180789	0.390837431	-0.161733389	0.685167432	0.215735257	-0.948458314	0.052917093	-1.596831083	0.589690983	-1.376397729	0.377480537	0.226388395	-0.692869484	-0.016124249	0.887689769	-0.979500830	-1.598223686	-0.005433816	-0.232724726	1.961918116	1.325944066	0.023158431	0.620479584	0.748726666	-1.041495919	0.799239159	0.308801353	-0.114873528	0.647573650
0.225980401	0.047962137	0.104600452	0.019949242	0.628177345	0.023150742	-0.752574086	0.069974482	-1.404934525	0.496509016	-1.338705659	0.266827881	0.179382473	-0.834979773	0.107346714	0.535648048	-0.864137352	-1.498632908	0.034371033	-0.324224114	1.793294311	1.137544513	0.089199305	0.609280050	0.526575446	-0.892737448	0.681960344	0.307599723	-0.033232242	0.348688960
-0.189683765	0.132146537	0.377338886	-0.336090624	0.265373707	0.377371371	-0.647219300	-0.226748973	-1.284371853	0.270120084	-0.880015850	1.034310102	0.037746370	-0.484275222	-0.386375308	0.712854326	-0.657197833	-1.472775221	0.006906524	-0.135578081	2.106569052	1.382021070	0.318901628	0.457774818	1.409662962	-0.882224023	1.031718731	0.066487074	-0.242731482	0.287879616
-0.299342334	0.143869072	0.345474482	-0.645623326	-0.052913308	0.629769146	-0.957907200	-0.146499991	-1.356660724	0.128992349	-1.173107028	1.178330064	0.160218328	-0.419144452	-0.521539569	0.648693621	-0.700850427	-1.583822012	0.073802069	-0.142176643	1.878643036	1.435952425	0.445866078	0.636265218	1.537096739	-0.960234940	1.063139677	0.177525222	-0.267406195	0.382268399
1.206967831	0.845098495	-0.534161329	2.042511702	0.916273952	0.155654371	0.390362382	-0.735034049	-0.484715134	0.461021662	-0.893621087	0.109948575	-0.960321188	-0.977926612	-0.285187185	0.614423215	-0.064769298	-0.938682854	-0.379916549	-0.461526930	3.382953405	1.574601293	0.853268147	0.029065683	0.945743382	0.103723556	1.069761157	-0.624027252	0.630858123	-0.207043439
